"BehaviorSpace results (NetLogo 6.2.2)"
"Core_Housing_Model.nlogo"
"baseline"
"01/17/2022 22:21:24:266 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-20","20","-20","20"
"[run number]","reliance-on-network","fixed-distr-social-housing","income-socially-influenced?","hide-links?","number","clustered-social-housing","minimum-score-upper","social-housing?","minimum-score-working","different-district-colours?","number-socialhousing","minimum-score-middle","[step]","segregation_working_obj ;;average segregation measure for the working class based on distribution of turtles of the same class in neighboring patches","segregation_middle_obj ;;average segregation measure for the middle class based on distribution of turtles of the same class in neighboring patches","segregation_upper_obj ;;average segregation measure for the upper class based on distribution of turtles of the same class in neighboring patches","segregation_working_norm ;;average segregation measure for the working class based on distance to greeneries and services","segregation_middle_norm ;;average segregation measure for the middle class based on distance to greeneries and services","segregation_upper_norm ;;average segregation measure for the upper class based on distance to greeneries and services","total-working","total-middle","total-upper","working-district-1","working-district-2","working-district-3","working-district-4","working-periphery","working-centre","middle-district-1","middle-district-2","middle-district-3","middle-district-4","middle-periphery","middle-centre","upper-district-1","upper-district-2","upper-district-3","upper-district-4","upper-periphery","upper-centre","working-avg-distance-services","middle-avg-distance-services","upper-avg-distance-services","working-avg-distance-green","middle-avg-distance-green","upper-avg-distance-green","percent-cannot-afford","percent-unhappy","min-income","max-income","mean-income","std-income","min-wealth","max-wealth","avg-wealth","std-wealth","min-houseprice","max-houseprice","avg-houseprice","std-houseprice"
"4","50","true","false","true","1600","true","65","false","40","false","350","55","11","6.179775280898877","4.962476547842401","5.701688555347092","0","0","0","534","533","533","71","79","54","46","284","250","152","88","112","79","102","431","95","110","141","149","38","495","4.937617620724291","5.061614887423364","4.5599160669120185","5.2687438750845725","5.304607578544639","4.6828040549536265","4.6875","10.6875","213","7640","1905.466875","1314.8825661459107","0","3424","1003.104375","609.1636314957342","104","11402","1773.360824742268","1486.718038797773"
"1","50","true","false","true","1600","true","65","false","40","false","350","55","15","6.119850187265918","5.026266416510319","5.829268292682927","0","0","0","534","533","533","76","60","86","45","267","267","110","73","156","82","112","421","125","140","71","149","48","485","5.079533831826921","4.868815255274716","4.625489229980475","5.381663259486414","4.9803082305329225","4.87763392596402","7.5625","13.25","201","7194","1862.071875","1193.4435182921627","0","5587","1042.935625","733.8316203395998","73","10035","1847.221346270467","1488.20257541317"
"2","50","true","false","true","1600","true","65","false","40","false","350","55","13","6.02621722846442","5.330206378986867","5.896810506566604","0","0","0","534","533","533","70","66","77","41","280","254","172","121","77","64","99","434","70","93","152","171","47","486","5.029685189387051","4.929311390819081","4.580715243790301","5.11947490004999","5.321151974416307","4.800042474036477","5.3125","11.5","257","7678","1855.2775","1236.025690038549","0","3623","1034.144375","658.9988463233599","81","9226","1719.7386294724074","1370.8826351081564"
"3","50","true","false","true","1600","true","65","false","40","false","350","55","13","6.269662921348314","4.973733583489681","5.476547842401501","0","0","0","534","533","533","76","52","67","52","287","247","153","100","111","72","97","436","83","127","139","146","38","495","5.078735551976154","4.905455912044718","4.603605477802378","5.337617400684332","5.149933736383333","4.730791439248489","7.124999999999999","13.0625","160","8579","1881.87","1261.3592103405524","0","4959","1008.2625","676.5124633289478","54","9066","1799.6979987871437","1450.723151110198"
"4","50","true","false","true","1600","true","65","false","40","false","350","55","12","6.089887640449438","4.936210131332083","5.694183864915572","0","0","0","534","533","533","69","78","56","50","281","253","143","90","113","80","107","426","95","111","144","147","36","497","4.940342509428272","4.994072741679066","4.594943627458297","5.22033076263925","5.2496298233208005","4.760039967119264","4.875","10.625","214","7663","1911.1725","1318.8381772719097","0","4025","1030.955","638.0927837904555","108","11409","1778.5712553062463","1487.8811276192962"
"1","50","true","false","true","1600","true","65","false","40","false","350","55","16","6.048689138576779","5.018761726078799","5.791744840525328","0","0","0","534","533","533","76","64","78","50","266","268","111","80","151","74","117","416","125","136","77","150","45","488","5.062713462686825","4.863194949666766","4.612504601581603","5.400443146306468","4.999573397301533","4.816647282068462","7.249999999999999","13.0625","202","7216","1867.630625","1197.0276745842955","0","6340","1066.006875","777.1630730445506","75","10046","1852.6610066707094","1489.400464085031"
"2","50","true","false","true","1600","true","65","false","40","false","350","55","14","6.168539325842697","5.258911819887429","5.803001876172608","0","0","0","534","533","533","65","68","79","39","283","251","172","114","82","66","99","434","74","94","150","171","44","489","5.018354051160082","4.888704958011192","4.5879808752543125","5.0530359240499365","5.361175205572661","4.824749381575798","4.75","11.25","258","7701","1860.821875","1239.7410395117358","0","4269","1062.665","689.361219413865","83","9233","1724.7956337174046","1371.885607115277"
"3","50","true","false","true","1600","true","65","false","40","false","350","55","14","6.310861423220974","4.977485928705441","5.622889305816135","0","0","0","534","533","533","77","53","66","49","289","245","149","103","107","74","100","433","90","119","139","148","37","496","5.081793353798264","4.87805225118228","4.635248543905565","5.368948901449878","5.080809248294055","4.821041888955576","6.375","12.3125","160","8605","1887.50375","1265.1503886602345","0","5450","1040.155","711.3109001856735","55","9074","1804.9921164342024","1451.8441028871866"
"4","50","true","false","true","1600","true","65","false","40","false","350","55","13","6.191011235955056","4.913696060037523","5.6041275797373356","0","0","0","534","533","533","71","78","58","46","281","253","148","91","108","81","105","428","96","112","138","145","42","491","4.893894940884613","5.036453338942466","4.640640695785177","5.217126602896743","5.239114009387158","4.809706285579164","4.3125","10.4375","215","7686","1916.8925","1322.8042751717887","0","4701","1060.121875","669.4328222167995","112","11416","1783.7950272892663","1489.0497900122248"
"1","50","true","false","true","1600","true","65","false","40","false","350","55","17","5.943820224719101","5","5.803001876172608","0","0","0","534","533","533","74","60","90","46","264","270","108","74","153","81","117","416","130","136","76","147","44","489","5.09916377732279","4.822347725098449","4.61406809300274","5.3146402746559005","5.001917657250661","4.92874971728826","7.625","13.1875","203","7238","1873.205625","1200.6229697705146","0","7095","1092.245","821.0334409568727","77","10057","1858.1206791995148","1490.608282810096"
"2","50","true","false","true","1600","true","65","false","40","false","350","55","15","6.164794007490637","5.097560975609756","5.848030018761726","0","0","0","534","533","533","73","65","75","39","282","252","165","117","83","67","101","432","76","94","151","170","42","491","5.070167247245794","4.9029562251150365","4.572106191888864","5.1792200693436055","5.241925773953615","4.819098160409834","5.1875","11.1875","259","7724","1866.38625","1243.4703735582675","0","4917","1087.105","727.1143030714519","85","9240","1729.872043662826","1372.901371538251"
"3","50","true","false","true","1600","true","65","false","40","false","350","55","15","6.277153558052435","4.917448405253284","5.712945590994371","0","0","0","534","533","533","81","49","68","48","288","246","142","104","113","75","99","434","84","126","137","148","38","495","5.0578596286394575","4.866198527497739","4.648742108195882","5.3918656366463","5.099157103389118","4.7637338916059795","6.6875","11.9375","160","8631","1893.15","1268.94755306623","0","5943","1068.2275","747.9208266725865","56","9082","1810.3001819284416","1452.971457001273"
"4","50","true","false","true","1600","true","65","false","40","false","350","55","14","6.063670411985019","4.951219512195122","5.712945590994371","0","0","0","534","533","533","72","78","57","48","279","255","148","91","109","82","103","430","90","111","146","145","41","492","4.900344150247269","5.051631901514114","4.6138612373410846","5.213670758793216","5.283927651002475","4.717947276048251","4.5","10.5625","216","7709","1922.62375","1326.7752649990591","0","5379","1088.993125","712.4997257822336","116","11423","1789.0369921164342","1490.2270813845516"
"1","50","true","false","true","1600","true","65","false","40","false","350","55","18","6.0299625468164795","4.9962476547842405","5.810506566604127","0","0","0","534","533","533","75","64","84","44","267","267","111","78","147","87","110","423","125","140","77","142","49","484","5.107148819567185","4.875312151816719","4.55262297507605","5.350298120178077","5.035878159439974","4.816140564072636","7.75","12.75","204","7260","1878.79625","1204.22566589279","0","7852","1121.326875","866.3949215731908","79","10068","1863.5949060036385","1491.822977757189"
"2","50","true","false","true","1600","true","65","false","40","false","350","55","16","6.142322097378277","5.1313320825515945","5.75797373358349","0","0","0","534","533","533","73","62","75","41","283","251","161","123","82","68","99","434","79","90","151","168","45","488","5.069027570047832","4.891410812890096","4.58068076492391","5.145534670342023","5.226302501631212","4.863061768091889","5.4375","11.25","260","7747","1871.96875","1247.2068742355457","0","5567","1116.15125","765.129998477411","87","9247","1734.967859308672","1373.9237326419661"
"3","50","true","false","true","1600","true","65","false","40","false","350","55","16","6.307116104868914","5.01500938086304","5.671669793621013","0","0","0","534","533","533","78","50","68","50","288","246","147","100","112","73","101","432","87","126","135","149","36","497","5.072811100171731","4.8660444182876414","4.65166504037593","5.351356238169497","5.124490078118909","4.766761259507776","6.625","11.375","160","8657","1898.81375","1272.7505594390968","0","6438","1098.006875","788.8826571372589","57","9090","1815.623408126137","1454.1100106318243"
"4","50","true","false","true","1600","true","65","false","40","false","350","55","15","6.209737827715355","4.98499061913696","5.634146341463414","0","0","0","534","533","533","71","74","58","48","283","251","151","93","111","76","102","431","90","110","147","144","42","491","4.893197505556243","5.05786433672227","4.6176953219755426","5.259512080114181","5.270155088825532","4.685075084928655","4.5","10","217","7732","1928.3675","1330.7610662994637","0","6059","1121.17125","754.1447827800101","120","11430","1794.2959369314735","1491.4133107833595"
"1","50","true","false","true","1600","true","65","false","40","false","350","55","19","6.067415730337078","5.01500938086304","5.818011257035647","0","0","0","534","533","533","75","60","84","47","268","266","112","75","155","84","107","426","123","140","76","143","51","482","5.080118262679853","4.903432075308441","4.5781326079847116","5.313422967554844","5.026657251812757","4.933012559729584","7.625","12.125","205","7282","1884.406875","1207.840197435828","0","8611","1147.933125","913.8128322230127","81","10079","1869.0861127956337","1493.0477263674982"
"2","50","true","false","true","1600","true","65","false","40","false","350","55","17","6.164794007490637","5.153846153846154","5.8442776735459665","0","0","0","534","533","533","68","69","71","39","287","247","166","117","82","70","98","435","75","88","159","168","43","490","5.0543927048039965","4.902643358037895","4.589434857196775","5.08035933374051","5.2835896861627125","4.867357808886103","4.875","10.125","261","7770","1877.5675","1250.9514954510555","0","6219","1149.71875","804.7863460650258","89","9254","1740.0830806549425","1374.9566091163172"
"3","50","true","false","true","1600","true","65","false","40","false","350","55","17","6.254681647940075","4.928705440900563","5.6041275797373356","0","0","0","534","533","533","81","52","67","49","285","249","143","99","112","74","105","428","86","125","135","151","36","497","5.106858600681632","4.869888635324661","4.611122421575158","5.376477094106448","5.16047468951388","4.735980336194726","6.375","11.1875","160","8683","1904.495","1276.566856087564","0","6935","1129.785625","833.6160091433268","58","9098","1820.9617950272893","1455.254200885479"
"4","50","true","false","true","1600","true","65","false","40","false","350","55","16","6.303370786516854","4.921200750469043","5.712945590994371","0","0","0","534","533","533","69","73","54","50","288","246","150","90","109","83","101","432","94","115","144","143","37","496","4.898555943757704","5.053587349757167","4.648790954480428","5.31363123834104","5.224716310772311","4.721393599827639","4.625","9.375","218","7755","1934.126875","1334.758855197705","0","6740","1152.66","802.6995155225513","123","11437","1799.570648878108","1492.6073821812195"
"1","50","true","false","true","1600","true","65","false","40","false","350","55","20","6.168539325842697","5.011257035647279","5.780487804878049","0","0","0","534","533","533","70","61","83","46","274","260","117","77","152","81","106","427","129","138","77","141","48","485","5.093290461322591","4.959579359583045","4.541678906522712","5.345184295104333","5.076530826159993","4.809849282783067","7.375","12.375","206","7304","1890.036875","1211.4674955186272","0","9372","1181.033125","960.429178626518","83","10090","1874.5924802910854","1494.2799813657452"
"2","50","true","false","true","1600","true","65","false","40","false","350","55","18","6.217228464419476","5.206378986866792","5.836772983114447","0","0","0","534","533","533","68","67","72","40","287","247","158","123","89","67","96","437","80","88","152","170","43","490","5.078855668503953","4.85597026913852","4.5838499483551285","5.105902725015038","5.237565272043224","4.870238602549845","4.875","9.375","262","7793","1883.185625","1254.7098889720626","0","6873","1179.675625","846.5790057129518","91","9261","1745.2116434202546","1375.993768669665"
"3","50","true","false","true","1600","true","65","false","40","false","350","55","18","6.419475655430712","4.932457786116323","5.619136960600375","0","0","0","534","533","533","83","51","64","47","289","245","149","100","111","75","98","435","85","126","136","147","39","494","5.078924774509725","4.889260144673283","4.626768465919995","5.328525306660684","5.176119647312792","4.725369036670803","6.812500000000001","11.0625","160","8709","1910.19125","1280.3879658184946","0","7434","1160.300625","880.8160382894526","59","9106","1826.3159490600365","1456.4013641470553"
"4","50","true","false","true","1600","true","65","false","40","false","350","55","17","6.265917602996255","4.849906191369606","5.74671669793621","0","0","0","534","533","533","70","70","58","48","288","246","151","91","112","77","102","431","90","117","144","147","35","498","4.879776444524891","5.03901675411359","4.637039792703441","5.325855378724304","5.178332912726234","4.683990389165205","4.375","9.625","219","7778","1939.90125","1338.7657576456716","0","7423","1186.12","850.500548994473","126","11444","1804.8599151000606","1493.8085351573561"
"2","50","true","false","true","1600","true","65","false","40","false","350","55","19","6.277153558052435","5.153846153846154","5.923076923076923","0","0","0","534","533","533","73","64","71","39","287","247","157","124","83","68","101","432","82","90","156","167","38","495","5.062039204323201","4.886480223014728","4.576507335507033","5.12137771338273","5.260007357318412","4.868263778826285","5.1875","9.375","263","7816","1888.824375","1258.478873164837","0","7528","1210.4","890.4279989214654","93","9268","1750.3590054578533","1377.034697431433"
"3","50","true","false","true","1600","true","65","false","40","false","350","55","19","6.385767790262173","4.861163227016886","5.592870544090056","0","0","0","534","533","533","82","47","63","51","291","243","141","102","116","73","101","432","83","128","141","146","35","498","5.1143618650865665","4.844103280643973","4.640730437250244","5.366080735780551","5.131775083900233","4.738607298824298","6.6875","11.375","160","8735","1915.900625","1284.2253350538256","0","7948","1197.7575","926.623150332947","60","9114","1831.6846573681019","1457.554626451756"
